date,yield_pct
2025-01-27,1.8675
2025-02-05,1.8375
2025-02-06,1.805
2025-02-07,1.8025
2025-02-08,1.805
2025-02-10,1.825
2025-02-11,1.8075
2025-02-12,1.809
2025-02-13,1.799
2025-02-14,1.82
2025-02-17,1.86
2025-02-18,1.86
2025-02-19,1.84
2025-02-20,1.87
2025-02-21,1.905
2025-02-24,1.945
2025-02-25,1.915
2025-02-26,1.91
2025-02-27,1.935
2025-02-28,1.905
2025-03-03,1.89
2025-03-04,1.9
2025-03-05,1.8925
2025-03-06,1.9325
2025-03-07,1.975
2025-03-10,1.985
2025-03-11,2.035
2025-03-12,2.0125
2025-03-13,2.04
2025-03-14,2.04
2025-03-17,2.115
2025-03-18,2.1151
2025-03-19,2.1051
2025-03-20,2.0526
2025-03-21,2.0676
2025-03-24,2.0501
2025-03-25,2.0276
2025-03-26,2.0001
2025-03-27,2.0101
2025-03-28,2.0251
2025-03-31,2.0226
2025-04-01,2.0201
2025-04-02,1.9801
2025-04-03,1.9052
2025-04-07,1.8252
2025-04-08,1.8551
2025-04-09,1.8552
2025-04-10,1.8602
2025-04-11,1.8627
2025-04-14,1.8602
2025-04-15,1.8602
2025-04-16,1.8652
2025-04-17,1.8982
2025-04-18,1.9042
2025-04-21,1.9227
2025-04-22,1.9052
2025-04-23,1.9279
2025-04-24,1.9327
2025-04-25,1.9276
2025-04-27,1.9252
2025-04-28,1.9005
2025-04-29,1.8225
2025-04-30,1.824
2025-05-06,1.827
2025-05-07,1.8475
2025-05-08,1.8375
2025-05-09,1.8425
2025-05-12,1.905
2025-05-13,1.879
2025-05-14,1.8775
2025-05-15,1.8825
2025-05-16,1.878
2025-05-19,1.861
2025-05-20,1.872
2025-05-21,1.885
2025-05-22,1.887
2025-05-23,1.889
2025-05-26,1.8875
2025-05-27,1.901
2025-05-28,1.906
2025-05-29,1.916
2025-05-30,1.896
2025-06-03,1.895
2025-06-04,1.891
2025-06-05,1.896
2025-06-06,1.876
2025-06-09,1.87
2025-06-10,1.8695
2025-06-11,1.849
2025-06-12,1.8485
2025-06-13,1.8495
2025-06-16,1.851
2025-06-17,1.8425
2025-06-18,1.8455
2025-06-19,1.8431
2025-06-20,1.8376
2025-06-23,1.8381
2025-06-24,1.8506
2025-06-25,1.8621
2025-06-26,1.8491
2025-06-27,1.8496
2025-06-30,1.8611
2025-07-01,1.8516
2025-07-02,1.8451
2025-07-03,1.8486
2025-07-04,1.8516
2025-07-07,1.8536
2025-07-08,1.8596
2025-07-09,1.8566
2025-07-10,1.8746
2025-07-11,1.8741
2025-07-14,1.8821
2025-07-15,1.8601
2025-07-16,1.8661
2025-07-17,1.883
2025-07-18,1.8885
2025-07-21,1.9115
2025-07-22,1.9335
2025-07-23,1.938
2025-07-24,1.979
2025-07-25,1.9725
2025-07-28,1.9525
2025-07-29,1.998
2025-07-30,1.96
2025-07-31,1.945
2025-08-01,1.949
2025-08-04,1.95
2025-08-05,1.9585
2025-08-06,1.958
2025-08-07,1.951
2025-08-08,1.96
2025-08-11,1.995
2025-08-12,2.017
2025-08-13,2.02
2025-08-14,2.0275
2025-08-15,2.0475
2025-08-18,2.1145
2025-08-19,2.0975
2025-08-20,2.105
2025-08-21,2.075
2025-08-22,2.0775
2025-08-25,2.05
2025-08-26,2.035
2025-08-27,2.07
2025-08-28,2.1108
2025-08-29,2.1375
